ru,data,refeicao,id_preparacao,tipo_preparacao,preparacao,temperatura_c,temperatura_valida,temperatura_plausivel,classe_termica,limite_referencia,status_temperatura
B,2026-07-17,Café,31,Fruta 2,Melão Espanhol,12.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-17,Café,11,Especial,Frango Desfiado,61.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-17,Café,17,Especial Veg,Geleia,,False,False,,,SEM_MEDICAO
B,2026-07-17,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-17,Almoço,115,PV,Dobradinha,78.3,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Almoço,84,PB,Sobrecoxa Desossada,57.6,True,True,quente,> 60°C,NAO_CONFORME
B,2026-07-17,Almoço,192,VEG,Jardineira de Soja,59.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-17,Almoço,4,Arroz/Baião,Arroz Branco,77.0,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Almoço,2,Arroz Integral,Arroz Integral,68.1,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Almoço,22,Feijão,Feijão Carioca,69.0,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Almoço,36,Guarnição,Cuscuz,60.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-17,Almoço,142,Salada,Salada Crua,17.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-17,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
B,2026-07-17,Almoço,156,Suco,Cajá,15.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-17,Almoço,165,Suco SA,Cajá,6.8,True,True,fria,< 10°C,CONFORME
B,2026-07-17,Jantar,134,PV,Suíno ao Molho Barbecue,71.4,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Jantar,63,PB,Escondidinho de Frango,66.1,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Jantar,184,VEG,Escondidinho de Legumes,66.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-17,Jantar,4,Arroz/Baião,Arroz Branco,83.1,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Jantar,2,Arroz Integral,Arroz Integral,78.0,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Jantar,23,Feijão,Feijão de Corda,75.5,True,True,quente,> 60°C,CONFORME
B,2026-07-17,Jantar,38,Guarnição,Farofa Branca com Soja,64.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-17,Jantar,142,Salada,Salada Crua,16.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-17,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
B,2026-07-17,Jantar,155,Suco,Caju,16.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-17,Jantar,164,Suco SA,Caju,12.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Café,6,Café,Café ,89.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Café,8,Café SA,Café sem Açúcar,87.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-20,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-20,Café,154,Suco,Acerola,10.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Café,163,Suco SA,Acerola,5.0,True,True,fria,< 10°C,CONFORME
B,2026-07-20,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-20,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-20,Café,25,Fruta 1,Laranja,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-20,Café,31,Fruta 2,Melão Espanhol,14.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Café,13,Especial,Mingau ,61.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Café,16,Especial Veg,Achocolatado vegano ,,False,False,,,SEM_MEDICAO
B,2026-07-20,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-20,Almoço,103,PV,Cozido Bovino à Calabresa,78.0,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Almoço,59,PB,Cubos de Frango ao Molho Mostarda,68.1,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Almoço,213,VEG,Yakissoba Vegetariano,65.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Almoço,4,Arroz/Baião,Arroz Branco,74.8,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Almoço,2,Arroz Integral,Arroz Integral,76.4,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Almoço,22,Feijão,Feijão Carioca,81.4,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Almoço,37,Guarnição,Farofa,51.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Almoço,142,Salada,Salada Crua,13.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Almoço,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
B,2026-07-20,Almoço,157,Suco,Goiaba,14.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Almoço,166,Suco SA,Goiaba,10.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Jantar,108,PV,Cubo suíno acebolado,69.4,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Jantar,86,PB,Sobrecoxa Desossada ao M.Ervas,65.9,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Jantar,178,VEG,Bolinha de Ervilha c/ Aveia,62.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Jantar,4,Arroz/Baião,Arroz Branco,79.9,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Jantar,2,Arroz Integral,Arroz Integral,75.5,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Jantar,23,Feijão,Feijão de Corda,63.1,True,True,quente,> 60°C,CONFORME
B,2026-07-20,Jantar,42,Guarnição,Macaxeira,61.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Jantar,142,Salada,Salada Crua,16.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Jantar,145,Sobremesa,Abacaxi,19.2,True,True,,,SEM_CLASSIFICACAO
B,2026-07-20,Jantar,159,Suco,Manga,14.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-20,Jantar,168,Suco SA,Manga,5.8,True,True,fria,< 10°C,CONFORME
B,2026-07-21,Café,6,Café,Café ,86.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Café,8,Café SA,Café sem Açúcar,88.2,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-21,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-21,Café,156,Suco,Cajá,9.1,True,True,fria,< 10°C,CONFORME
B,2026-07-21,Café,165,Suco SA,Cajá,8.5,True,True,fria,< 10°C,CONFORME
B,2026-07-21,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-21,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
B,2026-07-21,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-21,Café,28,Fruta 2,Abacaxi,8.8,True,True,fria,< 10°C,CONFORME
B,2026-07-21,Café,15,Especial,Queijo ,14.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Café,18,Especial Veg,Granola,,False,False,,,SEM_MEDICAO
B,2026-07-21,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-21,Almoço,129,PV,Paçoca de Carne,71.2,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Almoço,81,PB,Sobrecoxa Assada,68.0,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Almoço,186,VEG,Estrogonofe de Grão de Bico,64.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Almoço,5,Arroz/Baião,Baião,74.7,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Almoço,2,Arroz Integral,Arroz Integral,72.9,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Almoço,23,Feijão,Feijão de Corda,74.8,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Almoço,44,Guarnição,Purê,86.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Almoço,142,Salada,Salada Crua,17.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-21,Almoço,149,Sobremesa,Melancia,14.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Almoço,155,Suco,Caju,9.6,True,True,fria,< 10°C,CONFORME
B,2026-07-21,Almoço,164,Suco SA,Caju,6.4,True,True,fria,< 10°C,CONFORME
B,2026-07-21,Jantar,97,PV,Carne Moída Refogada,62.3,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Jantar,64,PB,Estrogonofe de Frango,52.9,True,True,quente,> 60°C,NAO_CONFORME
B,2026-07-21,Jantar,192,VEG,Jardineira de Soja,60.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Jantar,4,Arroz/Baião,Arroz Branco,81.3,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Jantar,2,Arroz Integral,Arroz Integral,84.1,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Jantar,22,Feijão,Feijão Carioca,65.2,True,True,quente,> 60°C,CONFORME
B,2026-07-21,Jantar,40,Guarnição,Macarrão,38.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-21,Jantar,141,Salada,Salada Cozida,68.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-21,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
B,2026-07-21,Jantar,161,Suco,Tamarindo,15.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-21,Jantar,170,Suco SA,Tamarindo,15.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Café,6,Café,Café ,74.2,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Café,8,Café SA,Café sem Açúcar,72.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-22,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-22,Café,157,Suco,Goiaba,10.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Café,166,Suco SA,Goiaba,12.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-22,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-22,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-22,Café,30,Fruta 2,Melancia,17.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Café,14,Especial,Ovos Mexidos,55.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Café,19,Especial Veg,Pasta de Amendoim,,False,False,,,SEM_MEDICAO
B,2026-07-22,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-22,Almoço,119,PV,Feijoada,78.4,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Almoço,71,PB,Isca de Frango ao M. de Legumes,70.9,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Almoço,188,VEG,Feijoada Vegetariana,73.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Almoço,4,Arroz/Baião,Arroz Branco,77.2,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Almoço,2,Arroz Integral,Arroz Integral,75.1,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Almoço,22,Feijão,Feijão Carioca,79.8,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Almoço,38,Guarnição,Farofa Branca com Soja,55.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Almoço,142,Salada,Salada Crua,9.4,True,True,fria,< 10°C,CONFORME
B,2026-07-22,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
B,2026-07-22,Almoço,154,Suco,Acerola,13.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Almoço,163,Suco SA,Acerola,10.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Jantar,121,PV,Isca de Carne Acebolada,70.7,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Jantar,81,PB,Sobrecoxa Assada,62.9,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Jantar,194,VEG,Lasanha de Batatas,63.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Jantar,4,Arroz/Baião,Arroz Branco,80.3,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Jantar,2,Arroz Integral,Arroz Integral,83.3,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Jantar,23,Feijão,Feijão de Corda,70.1,True,True,quente,> 60°C,CONFORME
B,2026-07-22,Jantar,36,Guarnição,Cuscuz,60.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Jantar,142,Salada,Salada Crua,18.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Jantar,150,Sobremesa,Melão Espanhol,19.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-22,Jantar,159,Suco,Manga,17.7,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-22,Jantar,168,Suco SA,Manga,12.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Café,6,Café,Café ,75.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Café,8,Café SA,Café sem Açúcar,74.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-23,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-23,Café,159,Suco,Manga,11.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Café,168,Suco SA,Manga,7.4,True,True,fria,< 10°C,CONFORME
B,2026-07-23,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-23,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-23,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-23,Café,29,Fruta 2,Mamão,14.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Café,12,Especial,Iogurte ,12.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Café,20,Especial Veg,Similar a Iogurte Vegano,15.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-23,Almoço,131,PV,Picadinho de Carne com Legumes,71.4,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Almoço,89,PB,Sobrecoxa ao M. de Legumes,67.8,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Almoço,177,VEG,Bobó de Legumes,72.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Almoço,4,Arroz/Baião,Arroz Branco,79.6,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Almoço,2,Arroz Integral,Arroz Integral,71.0,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Almoço,23,Feijão,Feijão de Corda,85.6,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Almoço,40,Guarnição,Macarrão,38.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Almoço,142,Salada,Salada Crua,19.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Almoço,150,Sobremesa,Melão Espanhol,17.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Almoço,160,Suco,Seriguela,13.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Almoço,169,Suco SA,Seriguela,13.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Jantar,106,PV,Cubo Suíno ao Molho Barbecue,76.2,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Jantar,68,PB,Isca de Frango Acebolado,74.0,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Jantar,185,VEG,Escondidinho de Soja,69.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Jantar,4,Arroz/Baião,Arroz Branco,88.9,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Jantar,2,Arroz Integral,Arroz Integral,74.9,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Jantar,22,Feijão,Feijão Carioca,72.9,True,True,quente,> 60°C,CONFORME
B,2026-07-23,Jantar,44,Guarnição,Purê,80.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-23,Jantar,142,Salada,Salada Crua,16.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
B,2026-07-23,Jantar,157,Suco,Goiaba,12.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-23,Jantar,166,Suco SA,Goiaba,6.9,True,True,fria,< 10°C,CONFORME
B,2026-07-24,Café,6,Café,Café ,72.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-24,Café,8,Café SA,Café sem Açúcar,74.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-24,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-24,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-24,Café,160,Suco,Seriguela,10.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-24,Café,169,Suco SA,Seriguela,7.6,True,True,fria,< 10°C,CONFORME
B,2026-07-24,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-24,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-24,Café,27,Fruta 1,Tangerina,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-24,Café,31,Fruta 2,Melão Espanhol,20.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-24,Café,10,Especial,Carne Moída ao Molho,55.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-24,Café,17,Especial Veg,Geleia,,False,False,,,SEM_MEDICAO
B,2026-07-24,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-24,Almoço,124,PV,Isca de Carne ao Molho Escuro,67.5,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Almoço,78,PB,Peixe ao M. de Peixada,60.5,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Almoço,206,VEG,Soja Nordestina,53.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-24,Almoço,4,Arroz/Baião,Arroz Branco,77.4,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Almoço,2,Arroz Integral,Arroz Integral,63.4,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Almoço,22,Feijão,Feijão Carioca,77.6,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Almoço,36,Guarnição,Cuscuz,56.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-24,Almoço,143,Salada,Vinagrete,17.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-24,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
B,2026-07-24,Almoço,159,Suco,Manga,16.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-24,Almoço,168,Suco SA,Manga,7.0,True,True,fria,< 10°C,CONFORME
B,2026-07-24,Jantar,95,PV,Calabresa Acebolada,57.9,True,True,quente,> 60°C,NAO_CONFORME
B,2026-07-24,Jantar,58,PB,Cubos de Frango ao M. de Tomate,73.8,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Jantar,181,VEG,Bolinho de grão de bico,53.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-24,Jantar,4,Arroz/Baião,Arroz Branco,76.4,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Jantar,2,Arroz Integral,Arroz Integral,74.8,True,True,quente,> 60°C,CONFORME
B,2026-07-24,Jantar,23,Feijão,Feijão de Corda,58.2,True,True,quente,> 60°C,NAO_CONFORME
B,2026-07-24,Jantar,38,Guarnição,Farofa Branca com Soja,51.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-24,Jantar,142,Salada,Salada Crua,17.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-24,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
B,2026-07-24,Jantar,158,Suco,Graviola,12.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-24,Jantar,167,Suco SA,Graviola,8.1,True,True,fria,< 10°C,CONFORME
B,2026-07-27,Café,6,Café,Café ,77.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Café,8,Café SA,Café sem Açúcar,72.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-27,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-27,Café,156,Suco,Cajá,9.0,True,True,fria,< 10°C,CONFORME
B,2026-07-27,Café,165,Suco SA,Cajá,7.8,True,True,fria,< 10°C,CONFORME
B,2026-07-27,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-27,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-27,Café,25,Fruta 1,Laranja,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-27,Café,31,Fruta 2,Melão Espanhol,11.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-27,Café,9,Especial,Achocolatado,72.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Café,16,Especial Veg,Achocolatado vegano ,,False,False,,,SEM_MEDICAO
B,2026-07-27,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-27,Almoço,131,PV,Picadinho de Carne com Legumes,78.5,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Almoço,81,PB,Sobrecoxa Assada,69.3,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Almoço,196,VEG,Macarronada Vegetariana,81.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Almoço,4,Arroz/Baião,Arroz Branco,78.5,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Almoço,2,Arroz Integral,Arroz Integral,69.7,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Almoço,22,Feijão,Feijão Carioca,83.7,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Almoço,37,Guarnição,Farofa,61.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Almoço,142,Salada,Salada Crua,16.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-27,Almoço,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
B,2026-07-27,Almoço,159,Suco,Manga,10.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-27,Almoço,168,Suco SA,Manga,9.5,True,True,fria,< 10°C,CONFORME
B,2026-07-27,Jantar,108,PV,Cubo suíno acebolado,77.6,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Jantar,67,PB,Fricassê de Frango,78.5,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Jantar,205,VEG,Salpicão vegano,65.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Jantar,4,Arroz/Baião,Arroz Branco,70.1,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Jantar,2,Arroz Integral,Arroz Integral,67.5,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Jantar,23,Feijão,Feijão de Corda,81.1,True,True,quente,> 60°C,CONFORME
B,2026-07-27,Jantar,35,Guarnição,Batata Souté,61.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Jantar,142,Salada,Salada Crua,16.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-27,Jantar,145,Sobremesa,Abacaxi,10.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-27,Jantar,154,Suco,Acerola,9.3,True,True,fria,< 10°C,CONFORME
B,2026-07-27,Jantar,163,Suco SA,Acerola,7.9,True,True,fria,< 10°C,CONFORME
B,2026-07-28,Café,6,Café,Café ,75.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-28,Café,8,Café SA,Café sem Açúcar,69.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-28,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-28,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-28,Café,157,Suco,Goiaba,9.4,True,True,fria,< 10°C,CONFORME
B,2026-07-28,Café,166,Suco SA,Goiaba,7.8,True,True,fria,< 10°C,CONFORME
B,2026-07-28,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-28,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
B,2026-07-28,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-28,Café,28,Fruta 2,Abacaxi,13.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-28,Café,15,Especial,Queijo ,12.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-28,Café,18,Especial Veg,Granola,,False,False,,,SEM_MEDICAO
B,2026-07-28,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-28,Almoço,107,PV,Cubo Suíno à Carioca,67.8,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Almoço,71,PB,Isca de Frango ao M. de Legumes,66.6,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Almoço,212,VEG,Vatapá Vegano,69.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-28,Almoço,5,Arroz/Baião,Baião,80.7,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Almoço,2,Arroz Integral,Arroz Integral,80.0,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Almoço,23,Feijão,Feijão de Corda,74.1,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Almoço,44,Guarnição,Purê,76.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-28,Almoço,142,Salada,Salada Crua,13.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-28,Almoço,149,Sobremesa,Melancia,18.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-28,Almoço,161,Suco,Tamarindo,14.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-28,Almoço,170,Suco SA,Tamarindo,13.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-28,Jantar,97,PV,Carne Moída Refogada,68.2,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Jantar,81,PB,Sobrecoxa Assada,61.3,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Jantar,190,VEG,Hambúrguer de Soja,64.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-28,Jantar,4,Arroz/Baião,Arroz Branco,80.7,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Jantar,2,Arroz Integral,Arroz Integral,82.2,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Jantar,22,Feijão,Feijão Carioca,84.1,True,True,quente,> 60°C,CONFORME
B,2026-07-28,Jantar,40,Guarnição,Macarrão,41.5,True,True,,,SEM_CLASSIFICACAO
